dataset,id,gold,temperature,y_correct,marker_hit,refusal_detected,format_violation,choice_margin,answer_entropy,logit_A,logit_B,logit_C,logit_D
mmlu,251,D,0.6,0,0,0,0,0.9818093776702881,0.07188039273023605,26.25,23.125,31.25,25.875
mmlu,252,A,0.6,1,0,0,0,0.9999995231628418,5.155513463250827e-06,39.5,23.5,23.625,22.875
mmlu,253,D,0.6,0,0,0,0,0.879307746887207,0.23236027359962463,33.75,26.125,24.875,31.0
mmlu,254,B,0.6,0,0,0,0,0.34821856021881104,0.7527178525924683,31.875,28.5,31.125,27.125
mmlu,255,A,0.6,1,0,0,0,0.924419641494751,0.1678026020526886,33.75,26.25,30.5,26.125
mmlu,256,C,0.6,0,0,0,0,0.35750409960746765,0.6443319916725159,35.0,28.875,34.25,28.375
mmlu,257,A,0.6,1,0,0,0,0.9999961853027344,3.834666858892888e-05,37.0,23.375,22.0,23.25
mmlu,258,B,0.6,1,0,0,0,0.999896228313446,0.0005719608161598444,29.125,39.0,24.375,24.125
mmlu,259,D,0.6,1,0,0,0,0.4323478937149048,0.7879657745361328,31.375,32.75,27.0,33.75
mmlu,260,D,0.6,1,0,0,0,0.9999090433120728,0.000501103640999645,34.25,27.875,26.5,44.25
mmlu,261,D,0.6,0,0,0,0,0.9151026606559753,0.1813390851020813,24.625,32.25,24.25,29.125
mmlu,262,A,0.6,1,0,0,0,0.9701368808746338,0.08792844414710999,35.25,28.625,27.625,31.0
mmlu,263,C,0.6,1,0,0,0,0.9996358752250671,0.0017978366231545806,27.375,22.75,36.0,23.375
mmlu,264,D,0.6,1,0,0,0,0.9464457035064697,0.13321553170681,26.875,23.75,29.625,33.25
mmlu,265,B,0.6,1,0,0,0,0.061080217361450195,0.7848550081253052,25.375,31.375,31.25,28.125
mmlu,266,D,0.6,1,0,0,0,0.8362349271774292,0.343383252620697,30.75,32.5,28.375,35.0
mmlu,267,B,0.6,0,0,0,0,0.9304966926574707,0.16888858377933502,29.875,24.0,33.25,27.625
mmlu,268,D,0.6,1,0,0,0,0.9828163981437683,0.04970591887831688,33.0,27.0,26.0,37.75
mmlu,269,A,0.6,1,0,0,0,0.9999679327011108,0.0002793246821966022,37.25,25.75,25.625,24.5
mmlu,270,B,0.6,1,0,0,0,0.9993206262588501,0.0031335155945271254,30.0,38.0,25.125,26.0
mmlu,271,A,0.6,0,0,0,0,0.9652244448661804,0.13707566261291504,30.0,28.875,34.5,29.875
mmlu,272,A,0.6,1,0,0,0,0.999286413192749,0.0035218801349401474,34.25,26.25,23.5,23.5
mmlu,273,D,0.6,1,0,0,0,0.8003271818161011,0.47485464811325073,30.75,26.25,30.5,33.25
mmlu,274,B,0.6,1,0,0,0,0.8092904686927795,0.3149022161960602,27.75,39.0,25.5,36.75
mmlu,275,B,0.6,1,0,0,0,0.999984085559845,0.00011887470463989303,27.875,39.75,25.125,26.375
mmlu,276,D,0.6,1,0,0,0,0.9992572069168091,0.004880120046436787,27.875,26.375,27.875,36.25
mmlu,277,B,0.6,1,0,0,0,0.9999943375587463,5.222619802225381e-05,26.125,39.5,23.375,26.375
mmlu,278,A,0.6,1,0,0,0,0.9942948818206787,0.024066487327218056,36.0,28.0,30.0,28.25
mmlu,279,A,0.6,1,0,0,0,0.9892975091934204,0.0413803830742836,34.75,28.0,26.75,29.375
mmlu,280,D,0.6,0,0,0,0,0.9163875579833984,0.21640291810035706,29.0,25.75,32.25,27.5
mmlu,281,C,0.6,1,0,0,0,0.22062835097312927,0.9592548608779907,29.5,33.25,32.75,31.375
mmlu,282,D,0.6,1,0,0,0,0.9999501705169678,0.0003453942481428385,26.75,24.125,25.375,37.5
mmlu,283,A,0.6,1,0,0,0,0.9999975562095642,2.94430174108129e-05,36.25,22.0,22.0,22.0
mmlu,284,C,0.6,0,0,0,0,0.44064199924468994,0.9390668272972107,32.75,29.375,31.625,31.0
mmlu,285,A,0.6,1,0,0,0,0.8306915760040283,0.37761157751083374,34.25,29.5,31.75,30.0
mmlu,286,A,0.6,1,0,0,0,0.9999919533729553,7.823895430192351e-05,36.25,23.375,22.625,23.0
mmlu,287,D,0.6,1,0,0,0,0.42261528968811035,0.8836405277252197,35.25,33.5,33.5,36.25
mmlu,288,B,0.6,1,0,0,0,0.9971365332603455,0.013914966955780983,24.875,33.25,25.125,26.5
mmlu,289,A,0.6,1,0,0,0,0.9773343801498413,0.06677237898111343,34.0,26.0,26.125,29.5
mmlu,290,D,0.6,1,0,0,0,0.999997079372406,2.2256368538364768e-05,23.5,20.875,19.875,37.0
mmlu,291,A,0.6,1,0,0,0,0.9993146657943726,0.0037184362299740314,36.25,25.75,28.125,26.625
mmlu,292,C,0.6,1,0,0,0,0.9991370439529419,0.004904218018054962,25.875,26.5,34.5,23.25
mmlu,293,C,0.6,1,0,0,0,0.9810252785682678,0.07655692100524902,27.625,30.25,35.25,30.0
mmlu,294,D,0.6,1,0,0,0,0.941338837146759,0.13278688490390778,33.25,26.5,24.5,36.75
mmlu,295,D,0.6,1,0,0,0,0.9999971389770508,2.5341818400193006e-05,25.125,24.0,22.5,38.75
mmlu,296,A,0.6,1,0,0,0,0.9849651455879211,0.06237511336803436,34.75,29.375,25.0,29.5
mmlu,297,D,0.6,1,0,0,0,0.9977917671203613,0.009627018123865128,28.125,24.75,25.875,35.0
mmlu,298,B,0.6,0,0,0,0,0.48823028802871704,0.7154226303100586,30.75,29.625,24.625,27.875
mmlu,299,B,0.6,0,0,0,0,0.3012089431285858,0.6772841215133667,25.5,30.0,30.625,24.25
mmlu,300,D,0.6,1,0,0,0,0.9524032473564148,0.12261845171451569,27.75,29.5,32.25,36.0
mmlu,301,B,0.6,1,0,0,0,0.977842390537262,0.07385437190532684,27.375,33.25,22.5,28.625
mmlu,302,D,0.6,0,0,0,0,0.7411370277404785,0.6017183065414429,30.25,27.75,30.125,32.5
mmlu,303,B,0.6,0,0,0,0,0.1493733525276184,1.1653571128845215,30.75,29.25,31.125,29.75
mmlu,304,D,0.6,1,0,0,0,0.9990079998970032,0.0044142138212919235,27.375,23.0,23.5,35.0
mmlu,305,D,0.6,1,0,0,0,0.9999957084655762,3.5987184674013406e-05,26.25,25.0,24.0,39.5
mmlu,306,C,0.6,1,0,0,0,0.7973130941390991,0.4957410395145416,28.875,29.125,31.625,26.375
mmlu,307,B,0.6,0,0,0,0,0.8550549745559692,0.38650310039520264,29.125,29.375,26.5,32.25
mmlu,308,C,0.6,1,0,0,0,0.9880632758140564,0.03746514022350311,28.625,24.0,33.75,24.0
mmlu,309,C,0.6,1,0,0,0,0.9717174172401428,0.07558725774288177,28.25,22.875,32.5,23.25
mmlu,310,B,0.6,1,0,0,0,0.999687135219574,0.0017637471901252866,23.375,33.75,20.625,24.875
mmlu,311,D,0.6,1,0,0,0,0.9927175045013428,0.024830425158143044,26.125,24.125,29.875,35.5
mmlu,312,D,0.6,1,0,0,0,0.9995735883712769,0.0021727452985942364,25.0,23.25,27.5,36.0
mmlu,313,D,0.6,0,0,0,0,0.6661154627799988,0.4916972219944,26.5,26.625,32.0,30.375
mmlu,314,D,0.6,1,0,0,0,0.9997254014015198,0.0017485946882516146,25.625,24.75,26.625,35.75
mmlu,315,C,0.6,1,0,0,0,0.974189281463623,0.10305914282798767,27.125,25.375,32.0,27.25
mmlu,316,D,0.6,1,0,0,0,0.9999971389770508,2.470439903845545e-05,25.125,23.875,22.5,38.75
mmlu,317,B,0.6,0,0,0,0,0.8929939270019531,0.2106216549873352,34.75,31.875,25.5,25.875
mmlu,318,A,0.6,1,0,0,0,0.9999977350234985,2.1430969354696572e-05,37.75,23.75,22.375,22.875
mmlu,319,D,0.6,1,0,0,0,0.9999710321426392,0.00020155939273536205,22.75,20.625,20.5,34.0
mmlu,320,A,0.6,1,0,0,0,0.9992673397064209,0.00418739952147007,37.25,27.75,27.625,29.125
mmlu,321,D,0.6,1,0,0,0,0.9999618530273438,0.00022923386131878942,28.625,24.25,22.375,39.5
mmlu,322,D,0.6,1,0,0,0,0.9990352392196655,0.0054584708996117115,27.75,29.125,27.875,37.0
mmlu,323,B,0.6,0,0,0,0,0.6345406174659729,0.48222219944000244,37.0,31.75,25.25,38.5
mmlu,324,B,0.6,1,0,0,0,0.9539580345153809,0.11039772629737854,33.25,37.0,26.5,27.375
mmlu,325,A,0.6,1,0,0,0,0.9973747134208679,0.01311324443668127,35.5,27.875,26.0,28.625
mmlu,326,A,0.6,1,0,0,0,0.9995189905166626,0.0024061580188572407,35.25,24.25,26.875,22.625
mmlu,327,C,0.6,1,0,0,0,0.9993332028388977,0.003514814656227827,25.875,23.875,35.5,27.375
mmlu,328,D,0.6,1,0,0,0,0.9977688193321228,0.009855510666966438,27.375,25.125,24.5,34.25
mmlu,329,D,0.6,1,0,0,0,0.9850928783416748,0.051867056638002396,31.25,27.875,32.75,37.75
mmlu,330,B,0.6,1,0,0,0,0.9729426503181458,0.0929049625992775,30.5,35.75,25.5,31.25
mmlu,331,D,0.6,1,0,0,0,0.9870977401733398,0.045365460216999054,30.125,28.125,27.125,35.25
mmlu,332,D,0.6,1,0,0,0,0.9999769330024719,0.0001444202644051984,28.875,24.0,23.5,40.25
mmlu,333,C,0.6,1,0,0,0,0.9151178002357483,0.1809729039669037,23.5,29.625,32.75,25.5
mmlu,334,B,0.6,0,0,0,0,0.12142720818519592,0.7881450057029724,33.25,33.0,27.75,30.0
mmlu,335,A,0.6,1,0,0,0,0.9999747276306152,0.00022532182629220188,37.75,25.75,26.0,25.125
mmlu,336,D,0.6,1,0,0,0,0.982764482498169,0.05025550723075867,33.25,28.25,27.375,38.0
mmlu,337,B,0.6,1,0,0,0,0.999051570892334,0.004720417782664299,25.25,33.0,22.25,23.375
mmlu,338,D,0.6,1,0,0,0,0.9960696697235107,0.014819509349763393,27.0,25.875,30.5,36.75
mmlu,339,B,0.6,1,0,0,0,0.9992470145225525,0.0043323468416929245,26.875,35.0,24.25,26.125
mmlu,340,B,0.6,1,0,0,0,0.9999940991401672,4.307087874622084e-05,28.0,40.75,23.5,25.125
mmlu,341,D,0.6,1,0,0,0,0.999607264995575,0.002539471024647355,25.625,25.875,22.375,34.75
mmlu,342,D,0.6,0,0,0,0,0.7171144485473633,0.5084109902381897,31.5,27.0,29.625,27.375
mmlu,343,D,0.6,0,0,0,0,0.7848676443099976,0.35614287853240967,33.75,27.125,27.0,31.625
mmlu,344,C,0.6,0,0,0,0,0.11256030201911926,0.9574233293533325,29.875,29.625,28.125,25.5
mmlu,345,C,0.6,1,0,0,0,0.9916579127311707,0.042389653623104095,27.25,27.75,33.75,27.5
mmlu,346,B,0.6,1,0,0,0,0.9969937801361084,0.011312302201986313,32.25,38.75,22.875,26.25
mmlu,347,A,0.6,1,0,0,0,0.9969748854637146,0.017257019877433777,34.5,27.5,26.375,27.5
mmlu,348,D,0.6,0,0,0,0,0.9981648325920105,0.007457821164280176,26.375,25.625,38.0,31.0
mmlu,349,C,0.6,1,0,0,0,0.9972008466720581,0.011672427877783775,25.875,23.0,32.5,23.0
mmlu,350,C,0.6,1,0,0,0,0.9986544847488403,0.00774601474404335,26.125,27.375,35.0,26.625
mmlu,351,C,0.6,0,0,0,0,0.179325670003891,0.8141926527023315,31.75,31.375,28.625,27.375
mmlu,352,B,0.6,0,0,0,0,0.9822495579719543,0.05461209639906883,35.5,30.75,25.75,28.0
mmlu,353,B,0.6,1,0,0,0,0.9999913573265076,8.029595483094454e-05,24.5,37.5,23.125,24.75
mmlu,354,B,0.6,1,0,0,0,0.9996730089187622,0.0016769124194979668,28.0,36.75,23.75,25.0
mmlu,355,D,0.6,1,0,0,0,0.9997989535331726,0.001258936244994402,26.125,24.375,24.5,35.5
mmlu,356,D,0.6,1,0,0,0,0.9999765157699585,0.00018781411927193403,24.625,24.125,21.0,36.25
mmlu,357,A,0.6,0,0,0,0,0.4175466299057007,0.9093648195266724,31.5,30.0,29.75,32.5
mmlu,358,C,0.6,0,0,0,0,0.0,0.7107941508293152,35.0,35.0,27.75,29.625
mmlu,359,D,0.6,0,0,0,0,0.35350501537323,0.6988955736160278,29.125,33.5,34.25,30.0
mmlu,360,A,0.6,1,0,0,0,0.9881381392478943,0.03669467568397522,33.5,23.0,22.25,28.375
mmlu,361,B,0.6,1,0,0,0,0.34051036834716797,0.8231644034385681,29.5,30.25,27.375,26.375
mmlu,362,B,0.6,1,0,0,0,0.9999126195907593,0.0006966599030420184,24.5,35.0,24.5,22.75
mmlu,363,A,0.6,1,0,0,0,0.9999785423278809,0.0001779486919986084,37.0,24.75,25.25,23.125
mmlu,364,B,0.6,0,0,0,0,0.6294260025024414,0.8320497274398804,29.875,30.0,31.875,29.0
mmlu,365,B,0.6,0,0,0,0,0.9979890584945679,0.011980468407273293,34.5,26.625,27.125,26.625
mmlu,366,D,0.6,0,0,0,0,0.421826034784317,0.9709937572479248,28.375,29.5,28.125,25.75
mmlu,367,C,0.6,1,0,0,0,0.9999696612358093,0.00023784470977261662,23.375,20.5,35.25,23.875
mmlu,368,D,0.6,1,0,0,0,0.9474570155143738,0.15298214554786682,30.75,27.75,29.375,34.5
mmlu,369,B,0.6,0,0,0,0,0.5477499961853027,0.7971168756484985,28.375,30.25,31.625,29.0
mmlu,370,C,0.6,0,0,0,0,0.34884145855903625,0.7445117235183716,27.375,29.125,31.75,32.5
mmlu,371,D,0.6,1,0,0,0,0.46044570207595825,0.8395556807518005,29.0,26.0,31.0,29.875
mmlu,372,C,0.6,1,0,0,0,0.9996663928031921,0.0017580472631379962,25.0,22.0,33.75,22.125
mmlu,373,A,0.6,1,0,0,0,0.999987781047821,0.00011628030915744603,34.75,22.25,22.25,21.0
mmlu,374,A,0.6,0,0,0,0,0.3402860164642334,0.8195744156837463,30.5,31.25,27.0,28.5
mmlu,375,B,0.6,1,0,0,0,0.9999604225158691,0.0002861309330910444,23.25,34.25,21.75,21.375
mmlu,376,D,0.6,1,0,0,0,0.9999969601631165,2.472597589076031e-05,27.75,26.125,23.875,41.25
mmlu,377,D,0.6,1,0,0,0,0.999961256980896,0.00023773577413521707,30.125,26.875,25.0,41.0
mmlu,378,B,0.6,1,0,0,0,0.9070080518722534,0.265959233045578,30.0,35.0,30.75,31.75
mmlu,379,C,0.6,1,0,0,0,0.9894978404045105,0.033348362892866135,28.25,23.0,33.5,23.25
mmlu,380,A,0.6,1,0,0,0,0.5483024716377258,0.5911814570426941,30.125,28.875,25.75,24.0
mmlu,381,A,0.6,1,0,0,0,0.8590805530548096,0.28917622566223145,33.25,30.625,26.625,28.125
mmlu,382,B,0.6,0,0,0,0,0.5520017147064209,0.5580413341522217,30.125,34.0,26.125,35.25
mmlu,383,A,0.6,1,0,0,0,0.9992833137512207,0.00355158862657845,35.75,25.375,27.75,24.625
mmlu,384,B,0.6,1,0,0,0,0.04935193061828613,1.1949455738067627,27.5,28.5,26.875,28.625
mmlu,385,D,0.6,1,0,0,0,0.9014453291893005,0.2193078100681305,32.5,29.625,29.0,35.5
mmlu,386,B,0.6,0,0,0,0,0.7898241877555847,0.5355100631713867,30.5,28.0,26.375,27.75
mmlu,387,D,0.6,1,0,0,0,0.9997807145118713,0.0011249142698943615,28.625,23.5,23.75,37.75
mmlu,388,B,0.6,1,0,0,0,0.9070080518722534,0.265959233045578,30.0,35.0,30.75,31.75
mmlu,389,B,0.6,1,0,0,0,0.9997988343238831,0.001238728640601039,30.125,40.5,25.25,31.125
mmlu,390,B,0.6,0,0,0,0,0.9975899457931519,0.009863469749689102,27.5,23.875,34.25,24.125
mmlu,391,D,0.6,1,0,0,0,0.9937923550605774,0.024560073390603065,28.0,25.75,29.625,35.5
mmlu,392,D,0.6,1,0,0,0,0.9999483823776245,0.00036792372702620924,25.0,23.625,23.125,35.75
mmlu,393,A,0.6,1,0,0,0,0.9724157452583313,0.11405493319034576,34.25,29.5,28.5,29.375
mmlu,394,A,0.6,1,0,0,0,0.9999881386756897,0.00010454536823090166,35.75,23.375,22.625,22.25
mmlu,395,D,0.6,1,0,0,0,0.999926745891571,0.00043396855471655726,24.0,21.0,20.125,34.25
mmlu,396,D,0.6,1,0,0,0,0.9999841451644897,0.00010210457548964769,29.0,24.0,23.5,40.75
mmlu,397,A,0.6,1,0,0,0,0.9541100859642029,0.13578401505947113,35.5,31.625,29.0,30.0
mmlu,398,D,0.6,1,0,0,0,0.9995898008346558,0.0019793882966041565,25.25,29.5,23.375,38.0
mmlu,399,D,0.6,1,0,0,0,0.9776022434234619,0.06442226469516754,33.0,29.625,27.75,37.5
mmlu,400,C,0.6,1,0,0,0,0.9999558925628662,0.00034080282784998417,27.5,25.75,38.5,26.75
mmlu,401,A,0.6,1,0,0,0,0.8648250102996826,0.32144466042518616,31.625,26.875,28.875,27.0
mmlu,402,C,0.6,1,0,0,0,0.9879447817802429,0.04516613483428955,26.125,28.5,35.0,29.75
mmlu,403,B,0.6,1,0,0,0,0.9653092622756958,0.11465595662593842,30.75,35.0,26.25,30.0
mmlu,404,D,0.6,1,0,0,0,0.9999592304229736,0.00029935696511529386,24.5,23.25,22.625,35.5
mmlu,405,B,0.6,1,0,0,0,0.24457871913909912,0.6725847721099854,28.125,34.25,24.25,33.75
mmlu,406,D,0.6,0,0,0,0,0.5032445192337036,0.6218830347061157,25.75,32.5,31.375,28.375
mmlu,407,C,0.6,0,0,0,0,0.9987421631813049,0.005316760390996933,30.125,37.5,23.0,25.25
mmlu,408,A,0.6,0,0,0,0,0.1941906213760376,1.0439975261688232,30.5,25.125,30.125,31.0
mmlu,409,A,0.6,1,0,0,0,0.9997128248214722,0.0021409387700259686,35.0,25.375,25.625,25.125
mmlu,410,D,0.6,1,0,0,0,0.9999790191650391,0.00017111210036091506,24.25,23.625,22.125,36.0
mmlu,411,D,0.6,1,0,0,0,0.9956104159355164,0.015849104151129723,30.375,25.625,24.375,36.5
mmlu,412,B,0.6,1,0,0,0,0.661747932434082,0.5211477875709534,25.75,30.125,28.5,24.625
mmlu,413,C,0.6,1,0,0,0,0.9996389746665955,0.0017571909120306373,31.125,25.125,39.75,26.375
mmlu,414,A,0.6,1,0,0,0,0.9999974966049194,2.5579056455171667e-05,37.0,23.0,21.875,22.625
mmlu,415,A,0.6,1,0,0,0,0.9999720454216003,0.00021088957146275789,38.5,27.125,26.125,24.5
mmlu,416,B,0.6,0,0,0,0,0.43587207794189453,1.0377858877182007,32.25,33.75,35.0,33.75
mmlu,417,B,0.6,1,0,0,0,0.9932076930999756,0.03344407677650452,27.875,34.0,25.75,27.875
mmlu,418,C,0.6,1,0,0,0,0.16534510254859924,0.990198016166687,25.625,29.125,28.75,27.375
mmlu,419,D,0.6,1,0,0,0,0.977881133556366,0.083394356071949,29.5,27.375,28.75,34.25
mmlu,420,C,0.6,1,0,0,0,0.9989741444587708,0.004779765848070383,26.375,23.875,34.0,22.5
mmlu,421,B,0.6,1,0,0,0,0.9038236737251282,0.20258916914463043,31.25,34.25,26.875,27.25
mmlu,422,D,0.6,1,0,0,0,0.8796770572662354,0.22893059253692627,25.375,32.0,25.5,34.75
mmlu,423,D,0.6,0,0,0,0,0.8278805017471313,0.3083042502403259,26.5,30.625,33.0,26.125
mmlu,424,B,0.6,1,0,0,0,0.9539617896080017,0.11036203056573868,28.75,32.5,22.75,22.125
mmlu,425,C,0.6,1,0,0,0,0.9766427278518677,0.07176870107650757,26.5,25.0,33.25,28.75
mmlu,426,B,0.6,1,0,0,0,0.9995441436767578,0.0025010115932673216,27.75,38.5,30.0,28.0
mmlu,427,B,0.6,1,0,0,0,0.9999964237213135,3.0844494176562876e-05,25.25,40.0,24.25,26.625
mmlu,428,A,0.6,1,0,0,0,0.9315869808197021,0.19568270444869995,32.0,26.5,27.0,28.5
mmlu,429,B,0.6,1,0,0,0,0.9986547231674194,0.007722938898950815,24.625,32.25,24.0,23.125
mmlu,430,B,0.6,1,0,0,0,0.0609259307384491,0.7921422123908997,25.125,31.25,31.125,28.125
mmlu,431,D,0.6,0,0,0,0,0.9385784864425659,0.15307042002677917,33.25,29.75,25.0,27.375
mmlu,432,A,0.6,1,0,0,0,0.9942842125892639,0.020486488938331604,35.5,29.625,25.375,26.0
mmlu,433,D,0.6,1,0,0,0,0.9996728897094727,0.0016791452653706074,26.5,22.625,23.375,35.25
mmlu,434,D,0.6,1,0,0,0,0.05756145715713501,0.9434466361999512,29.375,27.625,31.375,31.25
mmlu,435,C,0.6,1,0,0,0,0.7028189897537231,0.43109455704689026,31.75,26.875,33.5,25.875
mmlu,436,A,0.6,1,0,0,0,0.9999886155128479,0.00010566644778009504,37.25,24.375,24.75,23.75
mmlu,437,D,0.6,0,0,0,0,0.41336965560913086,1.066249966621399,28.375,30.125,28.125,29.0
mmlu,438,A,0.6,1,0,0,0,0.9999677538871765,0.00026248765061609447,37.25,25.5,25.875,23.75
mmlu,439,C,0.6,1,0,0,0,0.9998779296875,0.0008662791224196553,26.0,23.5,36.0,25.5
mmlu,440,D,0.6,1,0,0,0,0.999809205532074,0.0011362136574462056,25.375,23.875,21.75,34.75
mmlu,441,C,0.6,1,0,0,0,0.9916921257972717,0.028212981298565865,29.0,25.125,34.5,25.125
mmlu,442,A,0.6,1,0,0,0,0.9999715089797974,0.00025270142941735685,37.5,25.625,25.875,25.0
mmlu,443,C,0.6,1,0,0,0,0.9519826769828796,0.15750834345817566,29.75,25.625,33.75,29.375
mmlu,444,A,0.6,1,0,0,0,0.9998000860214233,0.001348584657534957,32.5,23.0,22.5,20.25
mmlu,445,D,0.6,0,0,0,0,0.9889165759086609,0.04729301482439041,28.875,26.125,34.75,29.25
mmlu,446,D,0.6,1,0,0,0,0.9999046325683594,0.0006380692357197404,25.125,23.875,22.75,35.25
mmlu,447,D,0.6,1,0,0,0,0.9999477863311768,0.0003337107482366264,24.125,21.875,21.0,34.75
mmlu,448,A,0.6,0,0,0,0,0.12183946371078491,0.7754063606262207,28.875,32.25,26.25,32.0
mmlu,449,C,0.6,1,0,0,0,0.9991923570632935,0.005113099701702595,25.75,23.375,34.0,25.75
mmlu,450,B,0.6,1,0,0,0,0.9995695352554321,0.0022224539425224066,28.5,37.0,25.125,26.0
mmlu,451,C,0.6,1,0,0,0,0.9989755153656006,0.006343014072626829,28.25,26.5,36.25,28.125
mmlu,452,C,0.6,1,0,0,0,0.9996077418327332,0.0023879348300397396,27.25,25.875,36.0,25.75
mmlu,453,A,0.6,1,0,0,0,0.9846686720848083,0.04638921841979027,35.75,30.875,26.5,26.375
mmlu,454,A,0.6,1,0,0,0,0.9632848501205444,0.0967060774564743,34.25,26.875,25.5,30.25
mmlu,455,B,0.6,0,0,0,0,0.9986854195594788,0.007468169555068016,35.75,27.375,28.125,26.625
mmlu,456,C,0.6,0,0,0,0,0.2999193072319031,0.971538245677948,27.375,34.0,34.5,35.25
mmlu,457,D,0.6,1,0,0,0,0.999793529510498,0.001435459009371698,26.5,25.75,25.25,36.0
mmlu,458,D,0.6,1,0,0,0,0.9999486207962036,0.0003222351660951972,24.625,21.75,21.75,35.25
mmlu,459,D,0.6,0,0,0,0,0.30083540081977844,0.683370053768158,30.0,25.125,29.375,23.75
mmlu,460,C,0.6,1,0,0,0,0.6708494424819946,0.4487948715686798,30.875,23.75,32.5,22.625
mmlu,461,D,0.6,1,0,0,0,0.5518823862075806,0.5615056753158569,32.5,28.375,27.375,33.75
mmlu,462,C,0.6,0,0,0,0,0.461505651473999,0.5918261408805847,28.625,35.0,34.0,25.875
mmlu,463,B,0.6,1,0,0,0,0.9999984502792358,1.4922194168320857e-05,27.375,42.25,25.125,27.875
mmlu,464,C,0.6,0,0,0,0,0.9578557014465332,0.13211634755134583,28.875,28.0,30.25,34.25
mmlu,465,D,0.6,1,0,0,0,0.7618114948272705,0.4872363209724426,29.125,27.625,26.625,31.25
mmlu,466,A,0.6,1,0,0,0,0.9999344348907471,0.0005269933026283979,37.75,26.875,27.0,25.25
mmlu,467,A,0.6,1,0,0,0,0.9985517263412476,0.008008383214473724,35.25,26.375,27.75,26.75
mmlu,468,B,0.6,1,0,0,0,0.9999399185180664,0.00046770600602030754,24.5,35.75,23.375,25.0
mmlu,469,A,0.6,1,0,0,0,0.978892982006073,0.06841806322336197,33.5,26.25,26.625,28.875
mmlu,470,D,0.6,1,0,0,0,0.9998060464859009,0.0010115040931850672,28.75,24.0,24.125,38.0
mmlu,471,C,0.6,1,0,0,0,0.9229112863540649,0.1785164773464203,29.25,30.625,36.75,33.5
mmlu,472,C,0.6,1,0,0,0,0.986574113368988,0.04065786674618721,29.5,23.5,34.5,23.875
mmlu,473,C,0.6,1,0,0,0,0.8787599205970764,0.3221762180328369,26.625,30.25,33.25,29.75
mmlu,474,A,0.6,1,0,0,0,0.4190254211425781,0.9912681579589844,30.875,29.5,29.75,27.5
mmlu,475,A,0.6,1,0,0,0,0.9999570250511169,0.00035020417999476194,37.75,26.625,26.25,25.125
mmlu,476,D,0.6,1,0,0,0,0.9996642470359802,0.0017766656819730997,26.5,24.25,22.25,35.25
mmlu,477,D,0.6,1,0,0,0,0.9975125193595886,0.013213463127613068,29.5,28.875,27.875,36.5
mmlu,478,A,0.6,1,0,0,0,0.9978183507919312,0.00938841886818409,33.0,23.375,23.125,26.125
mmlu,479,B,0.6,1,0,0,0,0.8334736824035645,0.3551560640335083,28.5,35.5,33.0,31.5
mmlu,480,D,0.6,1,0,0,0,0.9991084933280945,0.00412376131862402,29.25,32.0,27.0,39.75
mmlu,481,C,0.6,1,0,0,0,0.7326712608337402,0.4064038395881653,29.875,24.875,31.75,25.0
mmlu,482,D,0.6,1,0,0,0,0.9999825358390808,0.00013918682816438377,27.375,26.375,25.375,39.25
mmlu,483,D,0.6,1,0,0,0,0.35779115557670593,0.6391870975494385,32.25,26.625,25.625,33.0
mmlu,484,C,0.6,1,0,0,0,0.9992533326148987,0.004661312326788902,27.25,27.75,36.0,26.375
mmlu,485,C,0.6,1,0,0,0,0.9999919533729553,6.555925938300788e-05,31.625,27.375,44.25,30.75
mmlu,486,D,0.6,1,0,0,0,0.9999724626541138,0.00018283740791957825,25.75,23.25,22.5,37.0
mmlu,487,D,0.6,1,0,0,0,0.9999939799308777,4.272548540029675e-05,27.75,24.625,23.375,40.5
mmlu,488,B,0.6,1,0,0,0,0.9991324543952942,0.006023754365742207,26.0,34.5,26.0,26.125
mmlu,489,D,0.6,1,0,0,0,0.9999984502792358,1.3151934581401292e-05,26.875,23.75,24.75,41.0
mmlu,490,B,0.6,0,0,0,0,0.0,0.9570046663284302,31.625,31.625,27.625,29.875
mmlu,491,B,0.6,1,0,0,0,0.9170320630073547,0.2354055643081665,33.25,29.25,25.875,29.875
mmlu,492,C,0.6,1,0,0,0,0.9988400936126709,0.005310487002134323,25.25,23.625,35.25,27.75
mmlu,493,A,0.6,1,0,0,0,0.7589916586875916,0.3885260820388794,33.25,27.5,26.0,31.25
mmlu,494,A,0.6,1,0,0,0,0.9988206624984741,0.005500360392034054,36.0,26.375,28.5,24.25
mmlu,495,A,0.6,1,0,0,0,0.9999300241470337,0.0005066362209618092,37.25,26.75,25.75,25.0
mmlu,496,A,0.6,1,0,0,0,0.9969556927680969,0.016576023772358894,33.25,25.75,26.375,25.5
mmlu,497,A,0.6,1,0,0,0,0.4534267485141754,0.9752606749534607,31.25,29.875,30.0,27.875
mmlu,498,B,0.6,1,0,0,0,0.8645566701889038,0.25099098682403564,29.125,31.75,23.25,23.375
mmlu,499,D,0.6,1,0,0,0,0.999327540397644,0.003044955665245652,31.5,26.0,24.875,39.5
medqa,0,D,0.6,1,0,0,0,0.957717776298523,0.11267103999853134,28.5,31.375,27.75,35.25
medqa,1,C,0.6,1,0,0,0,0.3023621737957001,0.6552627682685852,22.25,30.5,29.875,24.0
medqa,2,B,0.6,0,0,0,0,0.9693763256072998,0.10641316324472427,27.5,26.75,28.625,33.0
